Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-16 01:13:35,2022-07-16 01:13:35,0.021s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC008_Get Class By Id/TC002_Get Class By Id (With invalid id),,,,2022-07-16 01:13:35,2022-07-16 01:13:37,1.807s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC008_Get Class By Id/TC002_Get Class By Id (With invalid id)""))",,,,2022-07-16 01:13:35,2022-07-16 01:13:37,1.466s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:37,2022-07-16 01:13:37,0.008s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-07-16 01:13:37,2022-07-16 01:13:37,0.021s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC008_Get Class By Id/TC003_Get Class By Id (With invalid token),,,,2022-07-16 01:13:37,2022-07-16 01:13:38,1.083s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC008_Get Class By Id/TC003_Get Class By Id (With invalid token)""))",,,,2022-07-16 01:13:37,2022-07-16 01:13:38,0.735s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:38,2022-07-16 01:13:38,0.007s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-16 01:13:38,2022-07-16 01:13:38,0.037s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC001_Update Class By Id (With valid input),,,,2022-07-16 01:13:38,2022-07-16 01:13:40,2.321s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC001_Update Class By Id (With valid input)""))",,,,2022-07-16 01:13:38,2022-07-16 01:13:40,2.009s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:40,2022-07-16 01:13:40,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-16 01:13:40,2022-07-16 01:13:40,0.031s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC002_Update Class By Id (With invalid id),,,,2022-07-16 01:13:40,2022-07-16 01:13:42,1.838s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC002_Update Class By Id (With invalid id)""))",,,,2022-07-16 01:13:40,2022-07-16 01:13:42,1.493s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:42,2022-07-16 01:13:42,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-07-16 01:13:42,2022-07-16 01:13:42,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC003_Update Class By Id (With empty field),,,,2022-07-16 01:13:42,2022-07-16 01:13:44,1.806s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC003_Update Class By Id (With empty field)""))",,,,2022-07-16 01:13:42,2022-07-16 01:13:44,1.466s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:44,2022-07-16 01:13:44,0.000s,PASSED
"verifyElementPropertyValue(response, ""error"", ""Bad Request"")",,,,2022-07-16 01:13:44,2022-07-16 01:13:44,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC004_Update Class By Id (With invalid token),,,,2022-07-16 01:13:44,2022-07-16 01:13:45,0.982s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC004_Update Class By Id (With invalid token)""))",,,,2022-07-16 01:13:44,2022-07-16 01:13:45,0.661s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:45,2022-07-16 01:13:45,0.000s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-16 01:13:45,2022-07-16 01:13:45,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC010_Delete Class By Id/TC001_Delete Class By Id (With valid id),,,,2022-07-16 01:13:45,2022-07-16 01:13:47,2.406s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC010_Delete Class By Id/TC001_Delete Class By Id (With valid id)""))",,,,2022-07-16 01:13:45,2022-07-16 01:13:47,1.991s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:47,2022-07-16 01:13:47,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", true)",,,,2022-07-16 01:13:47,2022-07-16 01:13:47,0.031s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC010_Delete Class By Id/TC002_Delete Class By Id (With invalid id),,,,2022-07-16 01:13:47,2022-07-16 01:13:49,1.795s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC010_Delete Class By Id/TC002_Delete Class By Id (With invalid id)""))",,,,2022-07-16 01:13:47,2022-07-16 01:13:49,1.468s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:49,2022-07-16 01:13:49,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-07-16 01:13:49,2022-07-16 01:13:49,0.031s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC010_Delete Class By Id/TC003_Delete Class By Id (With invalid token),,,,2022-07-16 01:13:49,2022-07-16 01:13:50,0.910s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC010_Delete Class By Id/TC003_Delete Class By Id (With invalid token)""))",,,,2022-07-16 01:13:49,2022-07-16 01:13:50,0.580s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:50,2022-07-16 01:13:50,0.000s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-16 01:13:50,2022-07-16 01:13:50,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC011_Join A Class/TC001_Join A Class (With valid input),,,,2022-07-16 01:13:50,2022-07-16 01:13:54,4.362s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC011_Join A Class/TC001_Join A Class (With valid input)""))",,,,2022-07-16 01:13:50,2022-07-16 01:13:54,4.041s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:54,2022-07-16 01:13:54,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-16 01:13:54,2022-07-16 01:13:54,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC011_Join A Class/TC002_Join A Class (With invalid class code),,,,2022-07-16 01:13:54,2022-07-16 01:13:56,1.912s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC011_Join A Class/TC002_Join A Class (With invalid class code)""))",,,,2022-07-16 01:13:55,2022-07-16 01:13:56,1.559s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:56,2022-07-16 01:13:56,0.000s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""Class not found"")",,,,2022-07-16 01:13:56,2022-07-16 01:13:56,0.032s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC011_Join A Class/TC003_Join A Class (With invalid user id),,,,2022-07-16 01:13:56,2022-07-16 01:13:59,3.327s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC011_Join A Class/TC003_Join A Class (With invalid user id)""))",,,,2022-07-16 01:13:56,2022-07-16 01:13:59,2.990s,PASSED
